Distancia_RS,Distancia_metros,Fator_Dilatacao
1.01,2.9795410059999994,0.09950371902099896
1.0179959919839678,3.0031295069899793,0.13295811871835178
1.025991983967936,3.026718007979959,0.15916505783519747
1.0339879759519037,3.050306508969939,0.18130296515941197
1.0419839679358718,3.0738950099599194,0.20072950904518091
1.0499799599198396,3.0974835109498993,0.2181762368560416
1.0579759519038077,3.121072011939879,0.23409171637746612
1.0659719438877755,3.144660512929859,0.24877501053269738
1.0739679358717433,3.168249013919839,0.26243762093029
1.0819639278557114,3.191837514909819,0.2752358432358347
1.0899599198396792,3.2154260158997987,0.28728917736295706
1.0979559118236473,3.239014516889779,0.2986915077088677
1.1059519038076153,3.262603017879759,0.30951825061842275
1.1139478957915832,3.286191518869739,0.31983111795865
1.121943887775551,3.3097800198597187,0.3296814032249947
1.129939879759519,3.3333685208496986,0.33911231519299095
1.1379358717434869,3.3569570218396785,0.3481606767838188
1.1459318637274547,3.3805455228296584,0.35685818861244556
1.1539278557114228,3.4041340238196387,0.36523238652553597
1.1619238476953908,3.4277225248096186,0.3733073793110519
1.1699198396793586,3.4513110257995985,0.38110442543531786
1.1779158316633267,3.4748995267895784,0.38864238987812516
1.1859118236472945,3.4984880277795583,0.39593811028249226
1.1939078156312626,3.5220765287695386,0.4030066935652717
1.2019038076152304,3.545665029759518,0.409861758534259
1.2098997995991985,3.5692535307494984,0.41651563610317016
1.2178957915831663,3.5928420317394782,0.4229795358596866
1.2258917835671341,3.616430532729458,0.42926368567818446
1.2338877755511022,3.640019033719438,0.43537744954741286
1.24188376753507,3.663607534709418,0.4413294276481525
1.249879759519038,3.6871960356993982,0.44712754185924664
1.257875751503006,3.7107845366893777,0.45277910921724684
1.265871743486974,3.734373037679358,0.4582909053521304
1.2738677354709418,3.757961538669338,0.46366921953099693
1.2818637274549098,3.781550039659318,0.46891990263576855
1.2898597194388777,3.8051385406492977,0.4740484091594299
1.2978557114228455,3.8287270416392776,0.47905983411332437
1.3058517034068136,3.852315542629258,0.4839589455842496
1.3138476953907816,3.875904043619238,0.48875021355616943
1.3218436873747494,3.8994925446092177,0.4934378355108622
1.3298396793587175,3.9230810455991976,0.49802575923985964
1.3378356713426853,3.9466695465891775,0.5025177032328061
1.3458316633266532,3.9702580475791573,0.5069171749519523
1.3538276553106212,3.9938465485691372,0.5112274872565891
1.3618236472945893,4.017435049559118,0.5154517732030066
1.3698196392785569,4.041023550549097,0.5195929994136241
1.377815631262525,4.064612051539077,0.5236539781821011
1.385811623246493,4.088200552529058,0.527637378458626
1.3938076152304608,4.111789053519037,0.5315457358404458
1.4018036072144289,4.1353775545090175,0.5353814616764299
1.4097995991983967,4.158966055498997,0.5391468513806073
1.4177955911823648,4.182554556488977,0.5428440920377638
1.4257915831663326,4.206143057478957,0.5464752693740013
1.4337875751503006,4.229731558468937,0.5500423741564131
1.4417835671342683,4.2533200594589164,0.5535473080784594
1.4497795591182363,4.276908560448897,0.5569918891810842
1.4577755511022044,4.300497061438877,0.560377856853922
1.4657715430861722,4.3240855624288566,0.563706876456
1.4737675350701402,4.347674063418837,0.5669805435910112
